Ticker,Date,Close,Adj Close,Volume,Split
AVANTIFEED.NS,2025-03-26,903.9500122070312,891.7774047851562,747119,0.0
AVANTIFEED.NS,2025-03-27,904.4000244140624,892.2213745117188,1050809,0.0
AVANTIFEED.NS,2025-03-28,913.6500244140624,901.3468017578124,612957,0.0
AVANTIFEED.NS,2025-04-01,873.7999877929688,862.0333862304688,778033,0.0
AVANTIFEED.NS,2025-04-02,890.75,878.7551879882812,866254,0.0
AVANTIFEED.NS,2025-04-03,753.3499755859375,743.2053833007812,7894406,0.0
AVANTIFEED.NS,2025-04-04,719.7000122070312,710.008544921875,2846334,0.0
AVANTIFEED.NS,2025-04-07,692.8499755859375,683.5200805664062,2074523,0.0
AVANTIFEED.NS,2025-04-08,724.2000122070312,714.4479370117188,1501156,0.0
AVANTIFEED.NS,2025-04-09,759.25,749.0259399414062,2598204,0.0
AVANTIFEED.NS,2025-04-11,799.6500244140625,788.8819580078125,5742099,0.0
AVANTIFEED.NS,2025-04-15,851.5499877929688,840.0830078125,3130807,0.0
AVANTIFEED.NS,2025-04-16,866.9500122070312,855.275634765625,1285599,0.0
AVANTIFEED.NS,2025-04-17,890.7999877929688,878.8045043945312,1172576,0.0
AVANTIFEED.NS,2025-04-21,847.75,836.334228515625,1484672,0.0
AVANTIFEED.NS,2025-04-22,858.0,846.4461669921875,830888,0.0
AVANTIFEED.NS,2025-04-23,874.7999877929688,863.0199584960938,859683,0.0
AVANTIFEED.NS,2025-04-24,902.0499877929688,889.9029541015625,1550826,0.0
AVANTIFEED.NS,2025-04-25,900.5499877929688,888.4231567382812,1170126,0.0
AVANTIFEED.NS,2025-04-28,892.5,880.4815673828125,1073229,0.0
AVANTIFEED.NS,2025-04-29,890.4000244140625,878.409912109375,409085,0.0
AVANTIFEED.NS,2025-04-30,874.0499877929688,862.280029296875,360305,0.0
AVANTIFEED.NS,2025-05-02,882.75,870.8629150390625,387405,0.0
AVANTIFEED.NS,2025-05-05,863.7999877929688,852.1680297851562,302669,0.0
AVANTIFEED.NS,2025-05-06,854.5,842.9932861328125,527785,0.0
AVANTIFEED.NS,2025-05-07,886.5999755859375,874.6610107421875,1012940,0.0
AVANTIFEED.NS,2025-05-08,875.7000122070312,863.9078369140625,426465,0.0
AVANTIFEED.NS,2025-05-09,871.9000244140625,860.1589965820312,455792,0.0
AVANTIFEED.NS,2025-05-12,893.5499877929688,881.5174560546875,266732,0.0
AVANTIFEED.NS,2025-05-13,893.5499877929688,881.5174560546875,286060,0.0
AVANTIFEED.NS,2025-05-14,866.4000244140625,854.7330932617188,349064,0.0
AVANTIFEED.NS,2025-05-15,875.2999877929688,863.51318359375,522028,0.0
AVANTIFEED.NS,2025-05-16,883.75,871.8494262695312,384229,0.0
AVANTIFEED.NS,2025-05-19,889.5999755859375,877.62060546875,1197202,0.0
AVANTIFEED.NS,2025-05-20,870.0499877929688,858.3339233398438,324352,0.0
AVANTIFEED.NS,2025-05-21,873.8499755859375,862.0827026367188,305175,0.0
AVANTIFEED.NS,2025-05-22,882.3499755859375,870.46826171875,440802,0.0
AVANTIFEED.NS,2025-05-23,868.4000244140625,856.7061767578125,221237,0.0
AVANTIFEED.NS,2025-05-26,860.9000244140625,849.30712890625,375755,0.0
AVANTIFEED.NS,2025-05-27,849.6500244140625,838.2086181640625,487741,0.0
AVANTIFEED.NS,2025-05-28,862.6500244140625,851.0335693359375,327833,0.0
AVANTIFEED.NS,2025-05-29,879.5,867.6566772460938,4265396,0.0
AVANTIFEED.NS,2025-05-30,844.0,832.6347045898438,572676,0.0
AVANTIFEED.NS,2025-06-02,824.5499877929688,813.4465942382812,1140632,0.0
AVANTIFEED.NS,2025-06-03,779.7999877929688,769.2991943359375,1600625,0.0
AVANTIFEED.NS,2025-06-04,762.9500122070312,752.6761474609375,977857,0.0
AVANTIFEED.NS,2025-06-05,753.2999877929688,743.1560668945312,744711,0.0
AVANTIFEED.NS,2025-06-06,742.7000122070312,732.6987915039062,564077,0.0
AVANTIFEED.NS,2025-06-09,737.9000244140625,727.9634399414062,766876,0.0
AVANTIFEED.NS,2025-06-10,746.9000244140625,736.84228515625,565283,0.0
AVANTIFEED.NS,2025-06-11,755.6500244140625,745.4744262695312,1034516,0.0
AVANTIFEED.NS,2025-06-12,750.0,739.9005126953125,406672,0.0
AVANTIFEED.NS,2025-06-13,754.9500122070312,744.7838745117188,479872,0.0
AVANTIFEED.NS,2025-06-16,758.9500122070312,748.72998046875,283788,0.0
AVANTIFEED.NS,2025-06-17,752.5,742.3668212890625,253342,0.0
AVANTIFEED.NS,2025-06-18,752.4500122070312,742.3175048828125,332806,0.0
AVANTIFEED.NS,2025-06-19,751.2999877929688,741.1829833984375,254557,0.0
AVANTIFEED.NS,2025-06-20,722.7000122070312,712.9681396484375,802955,0.0
AVANTIFEED.NS,2025-06-23,708.5999755859375,699.0579833984375,348643,0.0
AVANTIFEED.NS,2025-06-24,716.0999755859375,706.4569702148438,690444,0.0
AVANTIFEED.NS,2025-06-25,741.1500244140625,731.169677734375,421319,0.0
AVANTIFEED.NS,2025-06-26,728.4500122070312,718.6406860351562,586877,0.0
AVANTIFEED.NS,2025-06-27,719.1500244140625,709.4659423828125,619432,0.0
AVANTIFEED.NS,2025-06-30,733.0,723.12939453125,259097,0.0
AVANTIFEED.NS,2025-07-01,718.9000244140625,709.2192993164062,680602,0.0
AVANTIFEED.NS,2025-07-02,735.5499877929688,725.6450805664062,772353,0.0
AVANTIFEED.NS,2025-07-03,740.8499755859375,730.8737182617188,260697,0.0
AVANTIFEED.NS,2025-07-04,730.6500244140625,720.8110961914062,249211,0.0
AVANTIFEED.NS,2025-07-07,729.6500244140625,719.8245849609375,199972,0.0
AVANTIFEED.NS,2025-07-08,729.25,719.429931640625,372539,0.0
AVANTIFEED.NS,2025-07-09,723.5499877929688,713.806640625,300423,0.0
AVANTIFEED.NS,2025-07-10,744.0,733.9813232421875,517578,0.0
AVANTIFEED.NS,2025-07-11,745.0999755859375,735.0664672851562,437521,0.0
AVANTIFEED.NS,2025-07-14,723.7999877929688,714.0532836914062,253636,0.0
AVANTIFEED.NS,2025-07-15,717.2000122070312,707.5421752929688,324894,0.0
AVANTIFEED.NS,2025-07-16,720.7999877929688,711.0936889648438,176413,0.0
AVANTIFEED.NS,2025-07-17,752.6500244140625,742.5148315429688,853962,0.0
AVANTIFEED.NS,2025-07-18,750.8499755859375,740.739013671875,449182,0.0
AVANTIFEED.NS,2025-07-21,744.0999755859375,734.0798950195312,230967,0.0
AVANTIFEED.NS,2025-07-22,750.0499877929688,739.9498291015625,371039,0.0
AVANTIFEED.NS,2025-07-23,750.7000122070312,740.591064453125,128484,0.0
AVANTIFEED.NS,2025-07-24,750.1500244140625,740.0485229492188,195630,0.0
AVANTIFEED.NS,2025-07-25,728.8499755859375,719.0352783203125,471240,0.0
AVANTIFEED.NS,2025-07-28,693.0,683.6680908203125,658186,0.0
AVANTIFEED.NS,2025-07-29,694.7999877929688,685.4437866210938,260536,0.0
AVANTIFEED.NS,2025-07-30,691.2999877929688,681.990966796875,178890,0.0
AVANTIFEED.NS,2025-07-31,681.0999755859375,671.9282836914062,1485825,0.0
AVANTIFEED.NS,2025-08-01,662.2999877929688,653.3814697265625,334506,0.0
AVANTIFEED.NS,2025-08-04,668.0499877929688,659.0540161132812,214333,0.0
AVANTIFEED.NS,2025-08-05,666.5499877929688,657.57421875,189770,0.0
AVANTIFEED.NS,2025-08-06,668.3499755859375,659.3499755859375,200501,0.0
AVANTIFEED.NS,2025-08-07,650.25,650.25,608701,0.0
AVANTIFEED.NS,2025-08-08,637.5999755859375,637.5999755859375,236982,0.0
AVANTIFEED.NS,2025-08-11,639.75,639.75,232091,0.0
AVANTIFEED.NS,2025-08-12,664.5,664.5,401791,0.0
AVANTIFEED.NS,2025-08-13,679.7999877929688,679.7999877929688,2655016,0.0
AVANTIFEED.NS,2025-08-14,651.0999755859375,651.0999755859375,646097,0.0
AVANTIFEED.NS,2025-08-18,661.6500244140625,661.6500244140625,475971,0.0
AVANTIFEED.NS,2025-08-19,654.5499877929688,654.5499877929688,213272,0.0
AVANTIFEED.NS,2025-08-20,651.1500244140625,651.1500244140625,151770,0.0
AVANTIFEED.NS,2025-08-21,647.0499877929688,647.0499877929688,235678,0.0
AVANTIFEED.NS,2025-08-22,642.75,642.75,132785,0.0
AVANTIFEED.NS,2025-08-25,637.4500122070312,637.4500122070312,209837,0.0
AVANTIFEED.NS,2025-08-26,639.9500122070312,639.9500122070312,309855,0.0
AVANTIFEED.NS,2025-08-28,633.2999877929688,633.2999877929688,457875,0.0
AVANTIFEED.NS,2025-08-29,641.8499755859375,641.8499755859375,220150,0.0
AVANTIFEED.NS,2025-09-01,632.2999877929688,632.2999877929688,222274,0.0
AVANTIFEED.NS,2025-09-02,681.0499877929688,681.0499877929688,2099598,0.0
AVANTIFEED.NS,2025-09-03,670.9500122070312,670.9500122070312,426884,0.0
AVANTIFEED.NS,2025-09-04,654.7000122070312,654.7000122070312,258713,0.0
AVANTIFEED.NS,2025-09-05,647.3499755859375,647.3499755859375,320512,0.0
AVANTIFEED.NS,2025-09-08,659.9000244140625,659.9000244140625,336271,0.0
AVANTIFEED.NS,2025-09-09,658.9000244140625,658.9000244140625,129859,0.0
AVANTIFEED.NS,2025-09-10,756.3499755859375,756.3499755859375,19381756,0.0
AVANTIFEED.NS,2025-09-11,730.7999877929688,730.7999877929688,2023394,0.0
AVANTIFEED.NS,2025-09-12,715.0,715.0,687569,0.0
AVANTIFEED.NS,2025-09-15,721.8499755859375,721.8499755859375,469408,0.0
AVANTIFEED.NS,2025-09-16,729.4000244140625,729.4000244140625,353438,0.0
AVANTIFEED.NS,2025-09-17,733.0999755859375,733.0999755859375,430744,0.0
AVANTIFEED.NS,2025-09-18,719.8499755859375,719.8499755859375,296543,0.0
AVANTIFEED.NS,2025-09-19,733.1500244140625,733.1500244140625,830942,0.0
AVANTIFEED.NS,2025-09-22,711.5999755859375,711.5999755859375,356956,0.0
AVANTIFEED.NS,2025-09-23,688.4000244140625,688.4000244140625,427447,0.0
AVANTIFEED.NS,2025-09-24,682.25,682.25,247966,0.0
AVANTIFEED.NS,2025-09-25,671.1500244140625,671.1500244140625,236843,0.0
AVANTIFEED.NS,2025-09-26,646.4500122070312,646.4500122070312,346957,0.0
AVANTIFEED.NS,2025-09-29,633.5499877929688,633.5499877929688,202760,0.0
AVANTIFEED.NS,2025-09-30,640.7999877929688,640.7999877929688,195926,0.0
AVANTIFEED.NS,2025-10-01,640.25,640.25,185570,0.0
AVANTIFEED.NS,2025-10-03,649.9500122070312,649.9500122070312,238293,0.0
AVANTIFEED.NS,2025-10-06,658.75,658.75,205552,0.0
AVANTIFEED.NS,2025-10-07,644.7999877929688,644.7999877929688,243802,0.0
AVANTIFEED.NS,2025-10-08,641.8499755859375,641.8499755859375,158369,0.0
AVANTIFEED.NS,2025-10-09,644.3499755859375,644.3499755859375,114692,0.0
AVANTIFEED.NS,2025-10-10,644.8499755859375,644.8499755859375,327491,0.0
AVANTIFEED.NS,2025-10-13,666.8499755859375,666.8499755859375,813350,0.0
AVANTIFEED.NS,2025-10-14,661.0999755859375,661.0999755859375,234089,0.0
AVANTIFEED.NS,2025-10-15,659.75,659.75,223941,0.0
AVANTIFEED.NS,2025-10-16,686.5499877929688,686.5499877929688,468695,0.0
AVANTIFEED.NS,2025-10-17,686.5499877929688,686.5499877929688,315907,0.0
AVANTIFEED.NS,2025-10-20,693.3499755859375,693.3499755859375,283694,0.0
AVANTIFEED.NS,2025-10-21,691.1500244140625,691.1500244140625,74317,0.0
AVANTIFEED.NS,2025-10-23,728.4500122070312,728.4500122070312,2333430,0.0
AVANTIFEED.NS,2025-10-24,723.9000244140625,723.9000244140625,364958,0.0
AVANTIFEED.NS,2025-10-27,725.4000244140625,725.4000244140625,284480,0.0
AVANTIFEED.NS,2025-10-28,721.9500122070312,721.9500122070312,143837,0.0
AVANTIFEED.NS,2025-10-29,716.5499877929688,716.5499877929688,353086,0.0
AVANTIFEED.NS,2025-10-30,711.6500244140625,711.6500244140625,217058,0.0
AVANTIFEED.NS,2025-10-31,697.4000244140625,697.4000244140625,159918,0.0
AVANTIFEED.NS,2025-11-03,705.4500122070312,705.4500122070312,163147,0.0
AVANTIFEED.NS,2025-11-04,690.5499877929688,690.5499877929688,179471,0.0
AVANTIFEED.NS,2025-11-06,715.5999755859375,715.5999755859375,849244,0.0
AVANTIFEED.NS,2025-11-07,697.9500122070312,697.9500122070312,268957,0.0
AVANTIFEED.NS,2025-11-10,694.2999877929688,694.2999877929688,135969,0.0
AVANTIFEED.NS,2025-11-11,733.7999877929688,733.7999877929688,1258881,0.0
AVANTIFEED.NS,2025-11-12,733.5999755859375,733.5999755859375,371379,0.0
AVANTIFEED.NS,2025-11-13,740.8499755859375,740.8499755859375,587063,0.0
AVANTIFEED.NS,2025-11-14,752.0499877929688,752.0499877929688,317634,0.0
AVANTIFEED.NS,2025-11-17,763.7999877929688,763.7999877929688,1024266,0.0
AVANTIFEED.NS,2025-11-18,766.9000244140625,766.9000244140625,336398,0.0
AVANTIFEED.NS,2025-11-19,841.6500244140625,841.6500244140625,13209628,0.0
AVANTIFEED.NS,2025-11-20,848.0,848.0,2304211,0.0
AVANTIFEED.NS,2025-11-21,861.2000122070312,861.2000122070312,2982067,0.0
AVANTIFEED.NS,2025-11-24,847.2999877929688,847.2999877929688,1190639,0.0
AVANTIFEED.NS,2025-11-25,826.3499755859375,826.3499755859375,487090,0.0
AVANTIFEED.NS,2025-11-26,836.25,836.25,519913,0.0
AVANTIFEED.NS,2025-11-27,801.4000244140625,801.4000244140625,795745,0.0
AVANTIFEED.NS,2025-11-28,806.75,806.75,523267,0.0
AVANTIFEED.NS,2025-12-01,793.4000244140625,793.4000244140625,240327,0.0
AVANTIFEED.NS,2025-12-02,806.2999877929688,806.2999877929688,487788,0.0
AVANTIFEED.NS,2025-12-03,827.7999877929688,827.7999877929688,1638065,0.0
AVANTIFEED.NS,2025-12-04,818.2000122070312,818.2000122070312,1047579,0.0
AVANTIFEED.NS,2025-12-05,819.5999755859375,819.5999755859375,473127,0.0
AVANTIFEED.NS,2025-12-08,804.0999755859375,804.0999755859375,390479,0.0
AVANTIFEED.NS,2025-12-09,794.75,794.75,493140,0.0
AVANTIFEED.NS,2025-12-10,812.0,812.0,1199301,0.0
AVANTIFEED.NS,2025-12-11,805.6500244140625,805.6500244140625,578818,0.0
AVANTIFEED.NS,2025-12-12,807.0999755859375,807.0999755859375,433146,0.0
AVANTIFEED.NS,2025-12-15,811.5999755859375,811.5999755859375,290635,0.0
AVANTIFEED.NS,2025-12-16,827.9500122070312,827.9500122070312,842820,0.0
AVANTIFEED.NS,2025-12-17,854.1500244140625,854.1500244140625,1596251,0.0
AVANTIFEED.NS,2025-12-18,856.0499877929688,856.0499877929688,912858,0.0
AVANTIFEED.NS,2025-12-19,854.3499755859375,854.3499755859375,420170,0.0
AVANTIFEED.NS,2025-12-22,847.1500244140625,847.1500244140625,386232,0.0
AVANTIFEED.NS,2025-12-23,856.9000244140625,856.9000244140625,754333,0.0
AVANTIFEED.NS,2025-12-24,821.2999877929688,821.2999877929688,478690,0.0
AVANTIFEED.NS,2025-12-26,836.0499877929688,836.0499877929688,499679,0.0
AVANTIFEED.NS,2025-12-29,821.7999877929688,821.7999877929688,184963,0.0
AVANTIFEED.NS,2025-12-30,831.1500244140625,831.1500244140625,291109,0.0
AVANTIFEED.NS,2025-12-31,831.9500122070312,831.9500122070312,206481,0.0
AVANTIFEED.NS,2026-01-01,878.5,878.5,1560522,0.0
AVANTIFEED.NS,2026-01-02,880.25,880.25,785318,0.0
AVANTIFEED.NS,2026-01-05,857.4500122070312,857.4500122070312,394280,0.0
AVANTIFEED.NS,2026-01-06,872.7000122070312,872.7000122070312,787005,0.0
AVANTIFEED.NS,2026-01-07,886.6500244140625,886.6500244140625,749770,0.0
AVANTIFEED.NS,2026-01-08,810.7999877929688,810.7999877929688,1640122,0.0
AVANTIFEED.NS,2026-01-09,803.9500122070312,803.9500122070312,911644,0.0
AVANTIFEED.NS,2026-01-12,819.9500122070312,819.9500122070312,723666,0.0
AVANTIFEED.NS,2026-01-13,813.3499755859375,813.3499755859375,317000,0.0
AVANTIFEED.NS,2026-01-14,829.4500122070312,829.4500122070312,245507,0.0
AVANTIFEED.NS,2026-01-16,805.8499755859375,805.8499755859375,351302,0.0
AVANTIFEED.NS,2026-01-19,792.1500244140625,792.1500244140625,210442,0.0
AVANTIFEED.NS,2026-01-20,784.8499755859375,784.8499755859375,270339,0.0
AVANTIFEED.NS,2026-01-21,746.6500244140625,746.6500244140625,772719,0.0
AVANTIFEED.NS,2026-01-22,778.0999755859375,778.0999755859375,1107322,0.0
AVANTIFEED.NS,2026-01-23,755.0999755859375,755.0999755859375,328815,0.0
AVANTIFEED.NS,2026-01-27,771.4500122070312,771.4500122070312,737379,0.0
AVANTIFEED.NS,2026-01-28,786.7000122070312,786.7000122070312,400128,0.0
AVANTIFEED.NS,2026-01-29,776.2999877929688,776.2999877929688,241539,0.0
AVANTIFEED.NS,2026-01-30,797.0999755859375,797.0999755859375,246740,0.0
AVANTIFEED.NS,2026-02-02,800.0,800.0,291250,0.0
AVANTIFEED.NS,2026-02-03,959.7999877929688,959.7999877929688,6193220,0.0
AVANTIFEED.NS,2026-02-04,1071.699951171875,1071.699951171875,12593679,0.0
AVANTIFEED.NS,2026-02-05,1081.199951171875,1081.199951171875,5168558,0.0
AVANTIFEED.NS,2026-02-06,1025.5,1025.5,2021772,0.0
AVANTIFEED.NS,2026-02-09,1103.800048828125,1103.800048828125,2630979,0.0
AVANTIFEED.NS,2026-02-10,1131.4000244140625,1131.4000244140625,2545621,0.0
RELIANCE.NS,2025-02-10,4036.949951171875,3902.096923828125,1339511,0.0
RELIANCE.NS,2025-02-11,3963.550048828125,3831.14892578125,1810908,0.0
RELIANCE.NS,2025-02-12,3950.14990234375,3818.1962890625,1678002,0.0
RELIANCE.NS,2025-02-13,3910.14990234375,3779.532470703125,2277310,0.0
RELIANCE.NS,2025-02-14,3934.85009765625,3803.407470703125,1681975,0.0
RELIANCE.NS,2025-02-17,3904.5,3774.071533203125,1799806,0.0
RELIANCE.NS,2025-02-18,3873.199951171875,3743.816650390625,2149879,0.0
RELIANCE.NS,2025-02-19,3784.10009765625,3657.693359375,4366672,0.0
RELIANCE.NS,2025-02-20,3779.39990234375,3653.150390625,2888572,0.0
RELIANCE.NS,2025-02-21,3786.0,3659.52978515625,1833931,0.0
RELIANCE.NS,2025-02-24,3675.60009765625,3552.8173828125,2508516,0.0
RELIANCE.NS,2025-02-25,3629.550048828125,3508.305908203125,4101954,0.0
RELIANCE.NS,2025-02-27,3612.550048828125,3491.87353515625,3823856,0.0
RELIANCE.NS,2025-02-28,3483.25,3366.892822265625,7085018,0.0
RELIANCE.NS,2025-03-03,3493.050048828125,3376.36572265625,4990439,0.0
RELIANCE.NS,2025-03-04,3532.050048828125,3414.06298828125,2797737,0.0
RELIANCE.NS,2025-03-05,3547.050048828125,3428.561767578125,2501894,0.0
RELIANCE.NS,2025-03-06,3601.60009765625,3481.289794921875,2786513,0.0
RELIANCE.NS,2025-03-07,3611.199951171875,3490.56884765625,2051315,0.0
RELIANCE.NS,2025-03-10,3589.64990234375,3469.73876953125,1004626,0.0
RELIANCE.NS,2025-03-11,3575.300048828125,3455.8681640625,1995450,0.0
RELIANCE.NS,2025-03-12,3506.199951171875,3389.076416015625,3174167,0.0
RELIANCE.NS,2025-03-13,3511.050048828125,3393.764404296875,1693004,0.0
RELIANCE.NS,2025-03-17,3497.699951171875,3380.8603515625,2690906,0.0
RELIANCE.NS,2025-03-18,3497.699951171875,3380.8603515625,0,0.0
RELIANCE.NS,2025-03-19,3497.10009765625,3380.280517578125,3051244,0.0
RELIANCE.NS,2025-03-20,3563.14990234375,3444.123779296875,2845192,0.0
RELIANCE.NS,2025-03-21,3578.10009765625,3458.57470703125,4161925,0.0
RELIANCE.NS,2025-03-24,3628.949951171875,3507.725830078125,1834751,0.0
RELIANCE.NS,2025-03-25,3657.75,3535.56396484375,3135390,0.0
RELIANCE.NS,2025-03-26,3635.800048828125,3514.34716796875,1734499,0.0
RELIANCE.NS,2025-03-27,3651.199951171875,3529.23291015625,2528474,0.0
RELIANCE.NS,2025-03-28,3606.14990234375,3485.687744140625,2051919,0.0
RELIANCE.NS,2025-04-01,3550.800048828125,3432.186767578125,2618493,0.0
RELIANCE.NS,2025-04-02,3543.949951171875,3425.565185546875,1764313,0.0
RELIANCE.NS,2025-04-03,3403.14990234375,3289.46875,4537821,0.0
RELIANCE.NS,2025-04-04,3299.39990234375,3189.1845703125,5317367,0.0
RELIANCE.NS,2025-04-07,3274.050048828125,3164.68115234375,6623955,0.0
RELIANCE.NS,2025-04-08,3292.949951171875,3182.949951171875,5557558,0.0
RELIANCE.NS,2025-04-09,3246.60009765625,3138.1484375,2990265,0.0
RELIANCE.NS,2025-04-11,3231.5,3123.552978515625,7108961,0.0
RELIANCE.NS,2025-04-15,3248.199951171875,3139.694580078125,3512160,0.0
RELIANCE.NS,2025-04-16,3273.800048828125,3164.439697265625,2384391,0.0
RELIANCE.NS,2025-04-17,3298.89990234375,3188.701171875,2932346,0.0
RELIANCE.NS,2025-04-21,3321.60009765625,3210.642822265625,2432946,0.0
RELIANCE.NS,2025-04-22,3314.39990234375,3203.683349609375,2710498,0.0
RELIANCE.NS,2025-04-23,3413.0,3298.98974609375,3543923,0.0
RELIANCE.NS,2025-04-24,3401.60009765625,3287.970703125,2252175,0.0
RELIANCE.NS,2025-04-25,3448.0,3332.82080078125,2742991,0.0
RELIANCE.NS,2025-04-28,3443.5,3328.470947265625,1593296,0.0
RELIANCE.NS,2025-04-29,3472.5,3356.501953125,1578332,0.0
RELIANCE.NS,2025-04-30,3453.699951171875,3338.330078125,2809332,0.0
RELIANCE.NS,2025-05-02,3431.0,3316.38818359375,1721761,0.0
RELIANCE.NS,2025-05-05,3454.300048828125,3338.910400390625,1284443,0.0
RELIANCE.NS,2025-05-06,3460.0,3344.419677734375,1324763,0.0
RELIANCE.NS,2025-05-07,3445.10009765625,3330.017578125,1477128,0.0
RELIANCE.NS,2025-05-08,3448.89990234375,3333.6904296875,2543591,0.0
RELIANCE.NS,2025-05-09,3440.300048828125,3325.3779296875,2531757,0.0
RELIANCE.NS,2025-05-12,3620.39990234375,3499.46142578125,2228678,0.0
RELIANCE.NS,2025-05-13,3515.0,3397.58251953125,3062887,0.0
RELIANCE.NS,2025-05-14,3548.699951171875,3430.15673828125,2119499,0.0
RELIANCE.NS,2025-05-15,3579.89990234375,3460.314208984375,3548330,0.0
RELIANCE.NS,2025-05-16,3561.300048828125,3442.3359375,1666727,0.0
RELIANCE.NS,2025-05-19,3518.800048828125,3401.255615234375,2537377,0.0
RELIANCE.NS,2025-05-20,3498.300048828125,3381.440185546875,2038374,0.0
RELIANCE.NS,2025-05-21,3525.800048828125,3408.021728515625,1440153,0.0
RELIANCE.NS,2025-05-22,3477.0,3360.8515625,2034383,0.0
RELIANCE.NS,2025-05-23,3514.60009765625,3397.19580078125,1274331,0.0
RELIANCE.NS,2025-05-26,3537.300048828125,3419.137451171875,967470,0.0
RELIANCE.NS,2025-05-27,3498.699951171875,3381.826904296875,2467680,0.0
RELIANCE.NS,2025-05-28,3497.699951171875,3380.8603515625,1222933,0.0
RELIANCE.NS,2025-05-29,3498.10009765625,3381.2470703125,3188072,0.0
RELIANCE.NS,2025-05-30,3463.39990234375,3347.7060546875,3404365,0.0
RELIANCE.NS,2025-06-02,3449.800048828125,3334.560546875,1877585,0.0
RELIANCE.NS,2025-06-03,3405.199951171875,3291.4501953125,2848125,0.0
RELIANCE.NS,2025-06-04,3380.89990234375,3297.0087890625,2544807,0.0
RELIANCE.NS,2025-06-05,3371.10009765625,3287.4521484375,3584683,0.0
RELIANCE.NS,2025-06-06,3384.199951171875,3300.226806640625,2070390,0.0
RELIANCE.NS,2025-06-09,3421.89990234375,3336.991455078125,1718678,0.0
RELIANCE.NS,2025-06-10,3462.89990234375,3376.97412109375,2419874,0.0
RELIANCE.NS,2025-06-11,3471.89990234375,3385.750732421875,2847013,0.0
RELIANCE.NS,2025-06-12,3434.199951171875,3348.986328125,4060134,0.0
RELIANCE.NS,2025-06-13,3445.699951171875,3360.200927734375,2178493,0.0
RELIANCE.NS,2025-06-16,3496.300048828125,3409.54541015625,1934088,0.0
RELIANCE.NS,2025-06-17,3515.300048828125,3428.073974609375,2111940,0.0
RELIANCE.NS,2025-06-18,3451.39990234375,3365.759521484375,2696327,0.0
RELIANCE.NS,2025-06-19,3424.0,3339.039306640625,2672768,0.0
RELIANCE.NS,2025-06-20,3435.699951171875,3350.448974609375,2351248,0.0
RELIANCE.NS,2025-06-23,3393.60009765625,3309.393798828125,3123421,0.0
RELIANCE.NS,2025-06-24,3390.39990234375,3306.27294921875,3403048,0.0
RELIANCE.NS,2025-06-25,3444.800048828125,3359.3232421875,1757699,0.0
RELIANCE.NS,2025-06-26,3441.800048828125,3356.397705078125,2879106,0.0
RELIANCE.NS,2025-06-27,3441.10009765625,3355.71533203125,1778433,0.0
